Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
14027,0,25748,1,1.77,118178,1,0,118555,119263,1,1,1,1,117948,0,60139,119262,292795,1,117946,2,1,1,1,1
14028,1,45778,1,7.08,118343,1,0,117961,117906,1,0,1,3,118322,-0.504783644,1840,118514,290919,1,118321,1,1,1,3,1
14029,1,80531,1,1.77,118225,1,0,117961,117906,1,0,1,1,118322,1,4549,120050,290919,1,118321,1,1,1,1,1
14030,1,23960,1,1.77,118888,1,0,118887,310907,1,21,1,1,118399,1,2780,19666,118398,1,118396,1,1,1,1,1
14031,1,31928,1,1.77,117917,1,0,117916,117886,1,2,1,1,117880,2.601048622,27818,117884,19721,1,117879,1,1,1,2,1
14032,1,41991,1,7.08,118327,1,0,117961,123107,1,1,1,2,123650,-2.076261595,5423,118391,120518,1,123648,1,1,1,1,1
14033,1,38948,1,1.77,118413,1,0,117961,117906,1,0,1,4,118322,3.296120212,5403,121639,290919,1,118321,1,1,1,41,1
14034,1,78397,2,1.77,118386,1,0,117961,117906,1,0,1,1,118322,0.080048442,7069,123844,290919,1,118321,1,1,1,1,1
14035,1,33353,1,5.31,117962,1,0,117961,144354,1,0,1,1,144355,1,2362,118501,118504,1,144353,1,1,1,2,1
14036,0,44908,1,7.08,118225,1,0,117961,123784,1,1,1,16,118565,-0.716867704,3270,122870,270488,1,118563,1,1,1,2,1
14037,1,33238,1,65.49,117962,1,0,117961,123170,1,0,2,1,119951,1,2409,117904,290919,1,119949,1,1,1,1,1
14038,1,81481,1,15.93,118343,1,0,117961,117906,1,0,1,1,117908,-3.8700321,1443,120722,290919,1,117905,1,1,1,1,1
14039,1,87689,1,1.77,118343,1,0,117961,117906,1,0,1,2,118261,1,7346,123125,290919,1,118259,1,1,1,30,1
14040,1,15714,1,1.77,118041,1,0,117902,280788,1,0,1,1,119082,-0.136852106,17046,117945,292795,1,280788,1,1,1,20,1
14041,1,39878,1,1.77,118257,1,0,118256,136748,1,1,1,1,118997,0.599875925,18096,118623,292795,1,118995,1,1,1,5,1
14042,1,78269,1,1.77,118350,1,0,118349,125539,1,0,1,1,124539,0.546347375,7490,122672,118870,1,124537,1,1,1,1,1
14043,1,37736,1,1.77,117919,1,0,117918,121445,1,3,1,30,117880,-2.129942879,58494,118483,19721,1,117879,1,1,1,2,1
14044,1,-1,1,1.77,118413,1,0,117961,117906,1,0,1,2,118786,1,33,119968,290919,1,118784,1,1,1,2,1
14045,1,29955,1,1.77,118413,1,0,117961,302830,1,3,1,1,128231,-0.692923729,3692,126229,4673,1,128230,1,1,1,1,1
14046,1,83225,1,1.77,118052,1,0,117961,270992,1,1,1,4,122131,1,23338,118867,121916,2,122129,2,1,1,20,1
14047,1,34923,1,1.77,118327,1,0,117961,117906,1,16,1,1,118786,1,74831,118391,290919,1,118784,1,1,1,9,1
14048,0,32269,1,21.24,118343,1,0,117961,157686,1,0,1,2,119851,0,3933,119796,118638,1,119849,1,1,1,6,1
14049,1,39882,1,8.85,117969,1,0,117961,298066,1,0,1,3,120529,-1.576290251,6771,6725,6725,1,120527,1,1,1,7,1
14050,1,42084,1,3.54,117952,1,0,117951,117879,1,0,1,1,117880,2.60675232,13201,117941,19721,1,117879,1,1,1,1,1
14051,1,30931,1,10.62,118446,1,0,117961,279443,1,0,1,2,118687,0.577228133,17386,119064,308574,1,118685,1,1,1,1,1
14052,1,26345,1,8.85,117962,1,0,117961,305057,1,0,1,1,127725,1,6979,119223,118643,1,127723,1,1,1,2,1
14053,1,75077,1,1.77,118386,1,0,117961,249620,1,0,1,2,120350,0.304665495,3230,121961,118295,1,120348,1,2,1,9,1
14054,1,35913,2,1.77,117962,1,0,117961,117906,1,0,1,1,117908,1,671,118352,290919,1,117905,1,1,1,23,1
14055,1,25264,1,3.54,118300,1,0,117961,310997,1,0,1,17,120346,1,5043,118458,118424,1,120344,1,1,1,1,1
14056,1,26397,1,1.77,118026,1,0,91261,117906,1,0,1,2,117908,3.894400682,133892,119507,290919,1,117905,1,2,1,1,1
14057,1,1019,1,1.77,118300,2,0,117961,294485,1,0,1,1,118332,2.196823928,6235,118437,118331,1,307024,1,1,1,1,1
14058,1,34561,1,1.77,118327,1,0,117961,123137,3,8,1,1,118454,-2.358419287,1080,118378,118453,1,118451,1,1,1,10,1
14059,1,35527,1,1.77,118888,1,0,118887,188371,1,1,1,1,118982,0.303135695,5253,120126,118295,1,118980,1,1,1,5,1
14060,1,34799,1,1.77,117944,1,0,117943,298522,1,0,1,2,118943,-1.179136127,60019,118575,292795,1,259173,1,1,1,1,1
14061,1,79091,1,1.77,118170,1,0,118169,125858,1,0,1,4,117948,1,123313,125857,292795,1,117946,1,1,1,3,1
14062,1,78590,1,5.31,117894,1,0,117893,117897,1,0,1,2,117898,1,59012,117895,117887,1,117896,1,5,1,4,1
14063,1,28516,1,17.7,117954,1,0,5110,281735,1,0,1,1,118570,1.480873082,17002,117895,19721,1,118568,1,1,1,6,1
14064,1,40728,1,1.77,119403,1,0,119402,125539,1,10,1,3,124539,1,4622,117878,118870,1,124537,1,1,1,1,1
14065,1,35787,1,1.77,118327,1,0,117961,158043,1,36,1,8,118399,1.020487924,21869,118507,118398,1,118396,1,1,1,11,1
14066,1,73875,1,3.54,118178,1,0,117887,117906,1,0,1,1,118322,-0.408967382,8008,118320,290919,1,118321,1,1,1,1,1
14067,1,80024,1,1.77,118096,1,0,118095,118097,1,0,1,3,117888,0.00516793,20601,118008,117887,1,117885,1,1,1,1,1
14068,1,74301,1,1.77,118091,1,1,118090,300163,1,1,1,6,118570,2.03888673,49987,117920,19721,1,118568,1,1,1,1,1
14069,1,41333,1,1.77,118463,1,0,118315,130219,1,0,1,1,117908,1.982222286,28253,123089,290919,1,117905,2,1,1,118,1
14070,1,73585,1,10.62,119921,1,1,119920,156948,1,0,1,1,118322,0.02250991,63,142145,290919,1,118321,1,1,1,1,1
14071,1,35416,1,8.85,118343,1,0,117961,117906,1,0,1,1,117908,-1.398361817,4641,121747,290919,1,117905,1,1,1,1,1
14072,1,5044,1,1.77,118291,1,0,118290,132803,1,8,1,1,119503,1,4997,121108,117887,1,119502,1,4,1,625,1
14073,1,70452,1,1.77,118603,1,0,118602,118568,1,1,1,4,118570,-0.866169957,11556,117941,19721,1,118568,1,1,2,1,1
14074,1,28567,1,10.62,119403,1,0,119402,117897,1,731,1,4,117880,1,94579,117895,19721,1,117879,1,1,1,74,1
14075,1,39360,1,1.77,118300,1,0,117961,147114,1,0,1,1,118786,1,7460,118783,290919,1,118784,1,1,1,143,1
14076,1,41434,1,1.77,119666,1,0,119665,267952,2,0,1,1,118570,-1.979888659,52423,117895,19721,1,118568,1,1,1,1,1
14077,1,4674,1,1.77,118300,1,0,117961,117906,1,1,1,1,118322,1,49230,121176,290919,1,118321,1,1,1,2,1
14078,0,43409,1,1.77,118026,1,0,91261,124402,1,0,1,1,118786,-2.686188485,71401,118202,290919,1,118784,1,1,1,1,1
14079,1,76439,1,1552.29,118300,1,0,117961,117906,1,0,1,1,118322,2.385891877,7016,119181,290919,1,118321,1,1,1,2,1
14080,1,23093,1,1.77,118225,1,0,117961,117906,1,13,1,4,117908,1,122272,122273,290919,1,117905,1,1,1,3,2
14081,1,1019,1,1.77,118026,1,0,91261,117906,1,3,1,7,118322,-0.560051246,46704,118202,290919,1,118321,1,1,1,16774,1
14082,1,74549,1,5.31,118225,2,0,117961,134579,1,1,1,1,122033,-1.995795347,23340,120663,122032,1,122030,1,1,1,2,1
14083,1,16190,1,3.54,118327,1,0,117961,147144,1,282,1,2,124888,-3.156559288,2017,121645,118643,1,124886,1,1,1,14,1
14084,1,15364,1,1.77,117903,1,0,117902,118036,1,0,1,2,117908,-0.495804511,7447,118783,290919,1,117905,1,1,2,4,1
14085,1,79120,1,1.77,118343,1,0,117961,269406,1,1,1,1,123068,0.029393208,3770,118395,118398,1,123067,1,1,1,6,1
14086,1,37259,1,1.77,117984,1,0,117983,292195,1,1,1,1,118570,-0.511483968,79403,117878,19721,1,118568,1,1,1,149,1
14087,1,26899,1,7.08,118170,1,0,118169,139169,1,0,1,1,130481,-0.551021544,15398,118575,119784,1,130479,1,1,1,1,1
14088,1,43019,1,5.31,118041,1,0,117902,118806,1,0,1,1,118276,-2.993307001,5580,118556,292795,1,118274,1,1,1,1,1
14089,1,39632,1,1.77,118446,1,1,117961,117906,1,0,1,1,118322,-1.679762857,87,118447,290919,1,118321,1,1,1,4,1
14090,1,43506,1,1.77,118343,1,0,117961,124941,1,2,1,1,118926,-1.950568477,25687,118660,118667,1,118924,1,1,1,2,1
14091,1,43876,1,1.77,118080,1,0,118079,304519,1,0,1,1,117880,2.474512732,83560,117878,19721,1,117879,1,1,1,14,1
14092,1,31759,1,5.31,118343,1,0,117961,300136,1,6,1,1,118425,1,49425,119598,118424,1,118422,1,1,1,2,1
14093,1,25992,1,1.77,118300,1,0,117961,223125,1,0,1,2,118730,0.203868132,4088,118458,118295,1,118728,1,1,1,20,1
14094,0,20896,1,14.16,117969,1,0,117961,278014,1,0,1,1,119998,1.495587996,17903,131303,118131,1,119997,1,1,4,10,1
14095,1,33236,1,1.77,118327,1,0,117961,147148,1,3,1,2,118865,-0.448401881,27102,118507,118398,1,118863,1,1,1,3,1
14096,1,16442,1,3.54,118225,1,1,117961,132900,1,3,1,1,119096,-3.750389857,15824,120323,119095,1,119093,1,1,1,5,1
14097,1,7677,1,1.77,118574,1,0,118573,127423,1,0,1,1,119082,1,15541,118556,292795,1,280788,1,1,1,350,1
14098,1,43546,1,1.77,118291,1,0,118290,118294,1,4,1,1,118296,1.881518107,51301,121108,118295,1,118293,1,1,1,1,1
14099,1,27588,1,1.77,118753,1,0,118752,280788,1,15,1,1,119082,-0.633406518,15615,119121,292795,1,280788,1,1,1,11,1
14100,1,45903,1,3.54,118007,5,0,118006,273803,1,0,1,1,117888,1,19881,117941,117887,1,117885,1,1,1,6,1
14101,1,39261,1,1.77,118052,1,0,117961,117906,1,2,1,1,118322,1,54618,118992,290919,1,118321,1,1,1,3,1
14102,1,73797,1,3.54,118220,1,0,118219,172834,1,6,1,1,118570,3.96034517,20508,117941,19721,1,118568,1,1,1,5,1
14103,1,20363,1,3.54,118300,1,0,117961,250337,2,0,1,2,118836,-0.748506014,5325,118597,118424,1,118834,1,1,1,6,1
14104,1,33641,1,7.08,118076,1,0,117980,136753,1,0,1,8,118570,1,67940,117941,19721,1,118568,1,1,1,3,1
14105,1,103898,3,30.09,118446,1,0,117961,117906,1,28,1,1,118322,-0.688191449,14731,118447,290919,2,118321,1,1,1,1,1
14106,1,79091,1,7.08,118115,1,0,118114,122535,1,0,1,14,118570,1,6352,117941,19721,1,118568,1,1,1,190,1
14107,1,78590,1,1.77,117894,1,0,117893,117897,1,0,1,2,117898,1,84558,117895,117887,1,117896,1,1,1,2,1
14108,1,74965,1,1.77,117962,1,0,117961,311441,1,1,1,1,119951,2.106650664,2014,117904,290919,1,119949,1,2,1,3,1
14109,1,57597,1,1.77,118343,1,0,117961,240983,1,0,1,3,118322,-1.859154166,50089,118514,290919,1,118321,1,1,1,3,1
14110,1,116738,1,1.77,118225,1,0,117961,170665,1,0,1,1,121596,-0.248723302,17835,118403,4673,1,121594,1,1,1,54,1
14111,1,34549,1,1.77,118300,1,0,117961,117906,1,0,1,2,117908,1,5717,124725,290919,1,117905,1,1,1,1,1
14112,1,42084,1,5.31,118052,1,0,117961,237245,1,3,1,2,122069,1.890378501,15886,120356,118424,1,122067,1,2,1,17,1
14113,1,33641,1,3.54,117894,2,0,117893,117897,1,0,1,1,117900,0.222114089,87239,117895,19721,1,117899,1,1,1,52,1
14114,1,84808,1,1.77,117903,1,0,117902,122352,1,0,1,5,128424,-1.373455433,2290,118403,118453,1,128422,1,1,1,3,1
14115,1,17277,1,5.31,118213,1,0,118212,229576,1,0,1,2,120499,2.761908033,5137,123614,118424,1,120497,1,1,1,2,1
14116,1,43532,1,1.77,117936,1,0,117935,117879,1,1,1,4,117880,1,54986,117878,19721,1,117879,1,1,1,10,3
14117,1,80661,1,1.77,118446,1,0,117961,117906,1,0,1,1,118322,0.841626958,14731,118447,290919,1,118321,1,1,1,1,1
14118,1,33322,1,1.77,119070,1,0,118752,118043,1,0,1,1,118046,1.209776367,3486,118042,270488,1,118043,1,1,1,39,1
14119,0,115773,1,3.54,118446,1,0,117961,302830,1,0,1,2,121596,-0.678983359,5919,16232,4673,1,121594,1,1,1,2,1
14120,1,74908,1,5.31,118343,1,0,117961,117906,1,0,1,1,118322,1,2931,118700,290919,1,118321,1,1,1,10,1
14121,1,38656,1,10.62,122974,1,0,122880,281292,1,1,1,3,120099,0.636727119,1930,122870,270488,6,120097,1,1,1,1,1
14122,1,42005,1,7.08,119597,1,0,119596,118294,1,3,1,1,118296,1,5296,119837,118295,1,118293,1,2,1,3,1
14123,1,39332,1,3.54,118386,1,0,117961,117906,1,0,1,1,117908,-0.301329786,205,118746,290919,1,117905,1,1,1,12,1
14124,1,80851,1,1.77,118225,1,0,117961,130134,1,1,1,1,118454,0.117271435,8717,118403,118453,1,118451,1,1,1,30,1
14125,1,17307,1,1.77,118300,1,0,117961,118054,1,0,1,2,118055,1,13763,118360,117887,1,118054,1,1,1,13,1
14126,1,20363,1,1.77,118291,1,0,118290,269406,1,9,1,1,118399,1,2710,120823,118398,1,118396,1,1,1,1,1
14127,1,38604,1,3.54,118300,1,0,117961,117906,1,0,1,1,118322,1,1915,119181,290919,1,118321,1,1,1,50,1
14128,1,35789,1,3.54,118888,1,0,118887,126250,1,3,1,1,121529,1,46165,118889,118398,1,121527,1,1,1,2089,1
14129,1,45588,1,1.77,118026,1,0,91261,168365,1,0,1,1,119964,-0.226988872,56201,118746,118205,1,119962,1,1,1,5,1
14130,1,41333,2,1.77,118463,1,0,118315,124498,1,0,1,2,118322,1,28253,123089,290919,1,118321,1,1,1,1,2
14131,1,37259,1,1.77,117877,1,0,117876,292195,1,0,1,2,118570,1,4118,117878,19721,1,118568,1,1,1,3,1
14132,0,38718,1,1.77,118001,1,0,118000,117913,1,0,1,1,117888,-0.354866023,50605,117884,117887,1,117885,1,1,1,1,1
14133,1,25642,1,1.77,118300,1,0,117961,117906,1,1,1,1,117908,-2.740110996,7504,118783,290919,1,117905,1,1,1,1,1
14134,1,28148,1,1.77,118316,1,0,118315,117906,1,1,1,1,118261,1,28163,120361,290919,1,118259,1,1,1,1,1
14135,1,714,1,1.77,117962,1,0,117961,198985,1,0,1,1,124888,0.01654499,1482,118840,118643,1,124886,1,1,1,111,1
14136,1,26436,1,1.77,118580,1,0,118212,117897,1,0,1,1,117880,0.423888543,49632,117895,19721,1,117879,1,1,1,6,1
14137,1,6976,1,1.77,118327,1,0,117961,125738,1,0,1,1,119951,-1.421857639,54303,118492,290919,1,119949,1,1,1,1,1
14138,1,29948,1,1.77,118542,1,0,118541,165261,1,129,1,2,118943,-3.468314743,26075,117945,292795,1,259173,1,1,1,1,1
14139,1,45411,1,1.77,118300,1,0,117961,117906,1,0,1,1,117908,1,4620,119195,290919,1,117905,1,1,1,1,1
14140,0,44975,1,1.77,118178,1,0,118555,118557,1,8,1,1,117948,1.739718935,51778,118556,292795,1,117946,1,1,1,1,1
14141,1,80668,1,3.54,118386,1,0,117961,147114,1,85,1,158,118786,0.784820607,205,118746,290919,2,118784,1,1,1,1,3
14142,1,40866,1,5.31,118052,1,0,117961,117906,1,0,1,2,117908,-1.24835937,50019,120096,290919,1,117905,1,1,1,1,1
14143,1,42398,1,1.77,118124,1,0,117926,117886,1,1,1,1,117880,1,48476,117941,19721,1,117879,1,1,1,13,1
14144,1,3814,1,1.77,118413,1,0,117961,117906,1,0,1,1,117908,-1.588273693,4036,120370,290919,1,117905,1,1,1,7,1
14145,1,4674,1,5.31,118225,1,0,117961,240983,1,0,1,1,117908,0.326006726,7220,120551,290919,1,117905,1,1,1,30,1
14146,1,41697,1,1.77,118300,1,0,117961,120316,1,0,1,4,118687,1,14857,121176,308574,1,118685,1,1,1,71,1
14147,1,15814,1,1.77,118413,1,0,117961,240983,1,3,1,1,118322,1.597356543,4036,120370,290919,1,118321,1,1,1,4600,1
14148,1,31692,1,1.77,118041,1,0,117902,118806,1,0,1,1,117948,1,15612,118556,292795,1,117946,1,1,1,1,1
14149,1,6976,1,1.77,118343,1,0,117961,117906,1,0,1,1,118322,-1.970712872,1840,118514,290919,1,118321,1,2,1,1,1
14150,1,80896,1,1.77,118343,1,0,117961,117906,1,0,1,1,117908,1,25275,121747,290919,1,117905,1,1,1,4423,1
14151,1,74195,1,1.77,118991,2,0,118990,302830,1,6,1,1,128231,1,4151,118992,4673,1,128230,1,1,1,1,1
14152,1,77658,1,1.77,117877,1,0,117876,117879,1,0,1,5,117880,-2.275512384,53240,117878,19721,1,117879,1,1,1,1,1
14153,1,75833,1,3.54,118726,1,0,118725,159053,1,0,1,6,118425,1,124625,119076,118424,1,118422,1,3,1,9,1
14154,1,4674,1,1.77,118300,1,0,117961,153273,1,0,1,2,118644,0.07930196,718,119181,118643,1,118641,1,1,1,77,2
14155,1,75476,1,1.77,118386,1,0,117961,130802,1,2,1,1,128765,0.145055013,25293,118317,118612,1,128764,1,1,1,469,1
14156,1,18071,1,8.85,118574,1,0,118573,280788,1,0,1,1,119082,1,40381,117945,292795,1,280788,1,1,1,466078,1
14157,1,80785,1,1.77,118413,1,0,117961,118959,1,0,1,2,120774,-5.102769778,2270,120666,118960,1,120773,1,1,1,29,1
14158,1,33235,1,1.77,118343,2,0,117961,117906,1,0,1,11,118322,1,52108,119993,290919,1,118321,1,1,1,1,1
14159,1,1580,1,1.77,118291,1,0,118290,307233,1,0,1,1,118865,-0.41530836,46170,118889,118398,1,118863,1,1,1,1,1
14160,1,39341,1,1.77,118446,1,0,117961,279443,1,1,1,1,118779,1,35191,118447,308574,1,118777,1,3,1,2,1
14161,1,38725,1,1.77,118603,1,0,118602,125168,1,0,1,1,118570,-2.476917647,14289,117941,19721,1,118568,1,1,1,17,1
14162,1,34431,1,3.54,118052,1,0,117961,117906,1,0,1,1,118322,1,54618,118821,290919,1,118321,1,1,1,9,1
14163,1,78562,3,1.77,118343,1,0,117961,310997,1,7,1,1,120008,-4.175475227,4098,118292,118424,1,120006,1,1,1,1,1
14164,1,5111,1,28.32,118300,1,0,117961,153802,1,1,1,1,118454,-0.446644709,14855,123719,118453,1,118451,1,1,1,1,1
14165,1,80847,1,3.54,118446,1,0,117961,117906,1,1,1,1,118322,1.282759634,4718,120317,290919,2,118321,1,1,1,3,1
14166,0,38718,1,1.77,118080,1,0,118079,117913,1,0,1,1,117888,-0.03956197,56597,117878,117887,1,117885,1,1,1,1,1
14167,1,27081,1,1.77,118225,1,0,117961,136187,1,0,1,1,120774,0.906047978,19986,124948,118960,1,120773,1,1,1,2,1
14168,1,977,1,106.2,118300,1,0,117961,240983,1,0,1,1,118786,1,1397,120722,290919,1,118784,1,1,2,2,1
14169,1,15709,1,1.77,118343,2,0,117961,300044,1,16,1,1,118399,-2.932585873,15383,127168,118398,1,118396,1,1,1,1,1
14170,1,22661,1,5.31,118327,1,0,117961,149216,1,0,1,1,118892,1,124899,120171,118398,1,118890,1,2,1,104,1
14171,1,28293,1,1.77,118026,1,0,91261,120474,1,0,1,1,118786,1,22629,118317,290919,1,118784,1,1,2,10,1
14172,1,79091,1,1.77,117962,1,0,117961,123170,1,0,1,13,127783,2.031076071,2409,117904,290919,1,127782,1,1,1,20,1
14173,1,42014,1,1.77,118300,1,1,117961,130134,1,5,1,2,118454,-1.525377371,770,120722,118453,1,118451,1,1,1,2,1
14174,1,22332,1,1.77,118225,1,0,117961,117906,1,0,1,2,117908,-0.346691388,6199,120663,290919,1,117905,2,1,1,1,1
14175,1,75077,1,1.77,118316,1,0,118315,121821,1,0,1,1,118468,-0.601024729,101330,121820,118467,1,118465,1,1,1,18,1
14176,1,24015,1,7.08,118327,1,0,117961,120514,1,1,2,1,118055,1,16139,119995,117887,1,118054,1,1,1,1,1
14177,1,14938,1,1.77,118225,1,0,117961,306399,1,0,1,2,118644,-2.739045834,3053,120663,118643,1,118641,1,2,2,4,1
14178,1,18228,1,1.77,118413,1,0,117961,117906,1,1,1,2,117908,-1.279053893,1525,121639,290919,1,117905,1,1,1,1432,1
14179,1,74994,1,1.77,119281,1,0,119280,119359,2,0,1,1,117948,-1.878833308,3234,118623,292795,1,117946,1,1,1,1,1
14180,1,32633,1,1.77,118300,1,0,117961,117906,1,5,1,2,118322,1,1397,120722,290919,1,118321,1,1,1,16,1
14181,1,77048,1,1.77,117923,1,0,117922,117886,1,1,1,2,117880,1,12221,117884,19721,1,117879,1,1,1,6,1
14182,1,39512,1,1.77,118386,1,0,117961,240983,1,1,1,1,118322,-0.333056963,5697,118692,290919,1,118321,1,1,1,16,1
14183,0,42092,1,1.77,118327,1,0,117961,121873,1,0,1,1,118786,0,85343,118933,290919,1,118784,1,1,1,3,1
14184,1,43600,1,8.85,118026,1,0,91261,124402,1,0,1,3,118786,-1.021733881,7519,118202,290919,1,118784,1,1,4,48,1
14185,1,1019,1,1.77,119091,2,0,119062,117906,1,0,1,2,117908,-2.835630053,8553,118514,290919,1,117905,1,1,1,5,1
14186,1,26436,1,70.8,117894,1,0,117893,117897,1,0,1,10,117898,0.875157968,89315,117895,117887,1,117896,1,1,1,184,1
14187,0,20896,1,1.77,118386,2,0,117961,310589,1,1,1,3,120774,-0.701229651,19829,118896,118960,1,120773,1,1,1,1,1
14188,1,20290,1,1.77,118343,1,0,117961,117906,1,0,1,1,118322,2.845440192,7539,119987,290919,1,118321,1,1,1,2,1
14189,1,59759,1,3.54,120865,1,0,120864,230838,1,11,1,1,120315,1,2890,118437,118424,1,120313,1,1,1,132,1
14190,1,19963,1,522.15,118413,1,0,117961,124402,1,0,1,1,118786,1,5636,122007,290919,1,118784,1,1,1,1,1
14191,1,74994,1,3.54,118052,1,0,117961,216282,1,3,1,2,118786,2.911853295,7074,122938,290919,1,118784,1,1,1,1,1
14192,1,45126,1,1.77,118446,1,0,117961,180629,1,2,1,1,118319,-1.179536803,50806,119961,118205,1,118318,1,1,1,1130,1
14193,1,73451,1,37.17,119302,1,0,119301,306399,1,2,1,1,118644,-0.342581105,160736,119303,118643,1,118641,1,1,1,1,1
14194,0,39475,1,1.77,118225,1,0,117961,118448,1,0,1,1,118322,0,3838,119924,290919,1,118321,1,1,1,1,1
14195,1,15914,1,1.77,118327,1,0,117961,164752,1,3,1,3,118644,1.015978651,51226,118320,118643,1,118641,1,1,1,39,1
14196,1,18071,1,1.77,118300,1,0,117961,153285,1,0,1,1,118926,0.75654174,3656,118631,118667,1,118924,1,1,1,1,1
14197,1,31503,1,1.77,118225,1,0,117961,117906,1,0,1,1,118786,1,19271,119924,290919,1,118784,1,1,1,4,1
14198,1,13877,1,1.77,117891,1,0,117890,117879,1,0,1,9,117880,-2.302767512,20440,117878,19721,1,117879,1,1,1,101,1
14199,1,39261,1,3.54,118446,1,0,117961,287351,1,0,1,2,118279,1,7443,119961,290919,1,118278,1,1,1,1,1
14200,1,43506,1,5.31,118343,1,0,117961,119212,1,0,3,1,118926,-1.974415846,25687,118660,118667,1,118924,1,1,1,52,1
14201,1,39621,1,3.54,118413,1,0,117961,117906,1,0,1,1,117908,1.76437575,33,119968,290919,1,117905,1,1,1,2,1
14202,1,80697,1,1.77,118300,1,0,117961,205690,1,0,1,15,118209,0.394802348,13441,119181,270488,1,118207,1,1,1,1,1
14203,1,79421,1,3.54,118463,1,0,118315,140197,1,4,1,1,120767,0.235518647,41794,119214,118467,1,120765,1,1,1,1,1
14204,1,6976,1,3.54,118413,1,0,117961,130730,1,0,1,20,118786,1,880,120526,290919,1,118784,1,1,1,1,1
14205,1,31615,1,1.77,118300,1,0,117961,117906,1,15,1,2,117908,1,85475,120410,290919,1,117905,1,1,1,5,1
14206,1,17182,1,3.54,118343,1,0,117961,125128,1,0,1,1,118892,1,17184,118395,118398,1,118890,1,1,1,15,1
14207,1,32269,1,8.85,118888,1,0,118887,188371,1,0,1,1,118982,-0.698832672,5253,120126,118295,1,118980,1,1,1,6,1
14208,1,72200,2,1.77,126975,1,0,126974,125738,1,0,1,1,118749,1,92550,118492,118453,1,118747,1,1,1,2,1
14209,1,15063,1,3.54,118446,1,1,117961,225085,1,0,1,1,118486,1,3175,120368,117887,1,118368,1,1,1,1,1
14210,1,38123,1,5.31,117940,1,0,117929,117913,1,1,1,1,117888,0.618573175,13742,117941,117887,1,117885,1,1,1,693,1
14211,1,44811,1,1.77,120141,1,0,120140,117906,1,0,1,2,117908,1,118962,4674,290919,1,117905,1,1,1,10,1
14212,1,25992,1,7.08,118413,1,0,117961,117906,1,0,1,1,118322,1,6071,122007,290919,1,118321,1,1,1,3,1
14213,1,78848,1,3.54,118888,1,0,118887,174445,1,0,1,53,118209,-2.029988916,5238,118053,270488,1,118207,2,1,3,1,1
14214,1,75833,1,3.54,118343,1,0,117961,240983,1,0,1,3,117908,-0.018951983,5524,118514,290919,1,117905,1,1,1,277,1
14215,1,79091,1,3.54,119597,1,0,119596,282594,1,0,1,1,120346,-2.898515587,5262,124133,118424,1,120344,1,1,1,4,1
14216,1,27754,1,1.77,118270,1,0,118269,117879,1,1,1,2,117880,2.593356179,50690,117878,19721,1,117879,1,1,1,4,1
14217,1,36479,1,1.77,118574,1,0,118573,280788,1,3,1,2,119082,1,46613,117945,292795,1,280788,1,1,1,1,1
14218,1,23496,1,5.31,118052,1,0,117961,118054,1,0,1,1,118055,-3.382306959,48956,120356,117887,1,118054,1,1,1,3,1
14219,1,4674,1,1.77,118327,1,0,117961,117906,1,16,1,2,117908,-1.25766442,121925,118933,290919,1,117905,1,1,1,1,1
14220,1,32269,1,1.77,118888,1,1,118887,236007,1,0,1,2,118982,-1.448428375,52140,124656,118295,1,118980,1,1,1,112,1
14221,1,80800,1,1.77,118343,1,0,117961,117906,1,0,1,1,118322,0.702641288,3905,119945,290919,1,118321,1,1,1,2,1
14222,1,14913,1,1.77,118300,2,0,117961,120474,1,0,1,1,118786,1,6191,120297,290919,1,118784,1,1,1,1,1
14223,1,17248,1,7.08,118343,1,0,117961,300136,1,2,2,1,118425,1,4375,120347,118424,1,118422,1,1,1,1,2
14224,1,23496,1,5.31,118386,1,0,117961,182753,1,0,1,1,119851,-0.267502078,22853,118896,118638,1,119849,1,1,1,3,1
14225,1,80659,1,15.93,118888,1,0,118887,298285,1,2,1,2,118982,0.159716346,22858,118706,118295,1,118980,1,1,1,4,1
14226,1,45973,1,1.77,119070,1,0,118752,118806,1,0,1,1,118807,2.110893393,55640,118754,118474,1,118805,2,1,1,1,2
14227,1,33895,1,1.77,118300,1,0,117961,142600,1,0,1,2,118454,-0.717706094,745,120722,118453,1,118451,1,2,1,37,1
14228,1,24888,1,3.54,118225,1,0,117961,170665,1,28,1,4,121596,1.540170899,17835,118403,4673,1,121594,1,1,2,2,1
14229,1,41912,1,8.85,118300,1,0,117961,153273,1,0,1,3,118644,-4.31718098,718,119181,118643,1,118641,1,1,1,9,1
14230,1,81315,1,1.77,118991,1,0,118990,311622,1,11,1,1,118332,1,25558,118992,118331,1,307024,1,1,1,14,1
14231,1,18417,1,1.77,118386,1,0,117961,182753,1,2,1,4,119851,1,22853,118896,118638,1,119849,1,1,1,11,1
14232,1,37550,1,8.85,118300,1,0,117961,117906,1,0,1,10,117908,-0.289073765,5541,118514,290919,1,117905,1,3,1,3,1
14233,1,75077,1,12.39,118386,1,0,117961,256805,1,3,1,2,128765,1,71202,118522,118612,1,128764,1,1,1,1,1
14234,1,15368,1,12.39,118343,1,2,117961,117906,2,0,1,1,118786,4.478354813,2942,118700,290919,1,118784,1,1,1,6,1
