Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
3586,0,302048,1,26.55,119070,1,1,118752,280788,1,0,1,2,119082,1.732486575,49374,118754,292795,1,280788,1,1,1,4,1
3595,0,73579,1,1.77,118300,1,0,117961,117906,1,0,1,1,118322,0.885407224,5540,123472,290919,1,118321,2,1,1,1,1
3628,0,28343,1,3.54,118225,1,0,117961,117906,1,1,1,1,117908,-2.726337168,7067,118403,290919,1,117905,1,1,1,1,1
3630,0,38859,1,3.54,118257,1,0,118256,286106,1,3,1,1,118276,0,16900,118623,292795,2,118274,1,1,1,2,1
3691,0,77372,1,1.77,118076,1,0,117980,177628,1,1,1,1,118570,0.969396323,25374,117884,19721,1,118568,1,1,2,7,1
3722,0,20363,1,1.77,118386,1,0,117961,117906,1,0,1,1,118322,-4.280223307,19832,123757,290919,1,118321,1,1,1,2,1
3748,0,28148,1,1.77,118463,1,0,118315,121926,1,7,1,1,118786,0,73825,119214,290919,1,118784,1,1,1,4,1
3780,0,32269,1,155.76,118386,1,0,117961,117906,1,0,1,1,118322,0,19832,123757,290919,1,118321,1,1,1,1,1
3781,0,6976,1,1.77,117969,1,0,117961,189586,1,0,1,3,118486,0,21879,118970,117887,1,118368,1,1,1,1,1
3799,0,20221,1,1.77,118257,1,0,118256,193644,1,0,1,1,119082,0.675224856,18096,118623,292795,1,280788,1,1,1,19,1
3823,0,80176,1,5.31,118446,1,0,117961,121873,1,0,1,1,118786,0,5919,16232,290919,1,118784,1,1,1,14,1
3890,0,98393,1,3.54,118413,1,0,117961,117906,1,0,1,1,118322,-0.367751164,4468,119968,290919,1,118321,1,1,1,2,1
3960,0,25748,1,8.85,118170,1,0,118169,185784,3,0,1,1,130481,3.476086148,15510,118171,119784,1,130479,1,1,1,2,1
3989,0,70334,1,3.54,118386,1,0,117961,240983,1,1,1,1,117908,0.057961163,210,118746,290919,1,117905,1,1,1,2,1
4019,0,40643,1,7.08,119091,1,0,119062,117906,1,0,1,11,117908,0,2818,6104,290919,2,117905,1,1,1,1,1
4033,0,38479,1,1.77,118080,1,0,118079,118177,1,0,1,10,117880,1.279593487,51382,117878,19721,1,117879,1,1,1,1,1
4040,0,3129,1,7.08,118300,1,0,117961,162825,1,0,1,1,119353,-2.210756554,3245,121216,3130,1,119351,1,1,1,1,1
4042,0,43249,1,1.77,118343,2,0,117961,117906,1,0,1,3,118322,-0.272484037,18181,118514,290919,1,118321,1,1,1,506,1
4058,0,78908,1,1.77,117962,1,0,117961,308462,1,0,1,1,120704,-0.009971052,2354,118501,118504,1,120702,1,1,1,237,2
4140,0,38655,1,5.31,118291,1,0,118290,132803,2,0,1,2,119503,-2.239422261,4997,121108,117887,1,119502,1,1,1,3,1
4177,0,74114,1,1.77,118300,1,0,117961,117906,1,2,1,1,118322,-0.65451232,29134,123719,290919,1,118321,1,1,1,1,1
4180,0,25730,1,5.31,118343,1,0,117961,117906,1,0,1,1,118322,3.77923333,231,6104,290919,1,118321,1,1,2,1,1
4184,0,31735,1,1.77,118225,1,0,117961,123784,1,0,1,1,120099,0,3270,119781,270488,1,120097,1,1,1,2,1
4191,0,18912,1,1.77,118080,1,0,118079,118177,1,13,1,1,117880,0,56604,117878,19721,1,117879,1,1,2,19,1
4192,0,20363,1,3.54,118052,1,0,117961,164160,1,2,1,1,122069,0.042630517,4713,120398,118424,1,122067,1,1,1,5,1
4215,0,19743,1,3.54,117933,1,0,117932,128322,1,1,1,1,119194,0.518849827,2000,117878,119184,1,119192,1,1,1,1,1
4220,0,74753,1,1.77,130600,1,0,119062,290919,1,111,1,2,118322,2.030775056,16756,139677,290919,1,118321,1,1,1,1,1
4229,0,58677,3,1.77,118327,1,0,117961,117906,1,0,1,1,118322,-0.280534984,5899,120318,290919,1,118321,1,1,1,7,1
4249,0,27415,1,1.77,118091,1,0,118090,117886,1,0,1,3,117880,0,75967,117941,19721,1,117879,1,1,1,227,1
4260,0,22955,1,1.77,118052,1,0,117961,117906,1,0,1,105,118322,-0.909096039,3967,118706,290919,1,118321,1,1,1,563,1
4264,0,36479,1,5.31,118327,1,0,117961,118756,1,0,1,2,118046,0.733325385,7807,118518,270488,1,118043,1,1,1,1,1
4270,0,1968,1,3.54,118011,1,0,117916,300163,1,4,1,1,118570,4.051983669,69071,117920,19721,1,118568,3,1,1,1,1
4282,0,35050,1,1.77,118052,1,0,117961,117906,1,1,1,6,118322,2.258485358,7011,120685,290919,1,118321,1,1,1,1,1
4312,0,1019,1,1.77,118225,1,0,117961,128819,1,0,1,6,119096,-0.162283161,16850,122298,119095,1,119093,1,1,1,59,1
4328,0,6672,1,1.77,118052,1,0,117961,117906,1,1,1,1,118786,4.110978775,4626,119972,290919,1,118784,3,1,2,1,1
4330,0,43021,1,1.77,118026,1,1,91261,117906,1,0,1,1,118322,0.772281354,7284,118202,290919,1,118321,1,1,1,1186,1
4347,0,13877,1,1.77,118954,1,0,118953,117886,1,6,1,1,117880,-3.907548782,27515,117884,19721,1,117879,1,1,1,1,1
4386,0,80590,1,17.7,118343,1,0,117961,121350,1,1,1,1,119951,-0.777690275,27147,122299,290919,1,119949,1,1,1,15,1
4390,0,44721,1,1.77,118327,2,0,117961,306399,1,0,1,2,124888,-1.170068617,26321,118320,118643,1,124886,1,1,1,1,1
4393,0,19721,1,3.54,118343,1,0,117961,130134,1,140,1,1,118454,0,770,119181,118453,1,118451,1,1,1,6,1
4399,0,36645,1,1.77,117979,1,0,117978,117886,1,0,1,1,117880,2.413676677,6871,117920,19721,1,117879,1,1,1,45,1
4406,0,20363,1,1.77,118291,1,0,118290,122050,1,130,1,2,119139,0,23103,119136,118474,1,119137,1,1,1,1,1
4432,0,39331,1,1.77,118386,1,0,117961,117906,1,0,1,10,117908,1.095741695,2612,123901,290919,1,117905,1,1,1,27,1
4493,0,20217,1,1.77,119281,1,0,119280,280788,1,0,1,1,119082,0,51755,118754,292795,1,280788,1,1,1,1,1
4503,0,6976,1,3.54,119091,1,0,119062,121556,1,0,1,5,118786,2.43783403,19830,123125,290919,1,118784,1,1,1,1,1
4525,0,31638,1,1.77,118052,1,0,117961,117906,1,7,3,1,118786,-2.427105775,4626,119972,290919,1,118784,1,1,1,1,1
4530,0,43442,1,1.77,118300,1,0,117961,302830,1,0,1,1,128231,2.744207982,2594,120410,4673,1,128230,1,1,1,4,1
4556,0,29118,1,1.77,117962,1,0,117961,117906,3,0,1,1,118322,-0.528289336,7370,118481,290919,1,118321,1,1,1,25,1
4587,0,7542,1,3.54,118386,1,0,117961,117906,1,0,1,1,118322,2.715638899,19832,123757,290919,1,118321,1,1,2,4,1
4618,0,27843,1,3.54,117917,1,0,117916,117886,1,0,1,1,117880,0,26170,117884,19721,1,117879,1,2,1,1,1
4648,0,34965,1,1.77,119921,1,0,119920,131163,2,2,1,1,121596,2.66050311,99,142145,4673,1,121594,1,1,1,2,1
4651,0,75213,1,1.77,118327,2,0,117961,125738,1,0,1,1,118454,0,70243,118492,118453,1,118451,2,1,1,2,1
4655,0,73497,1,1.77,118041,1,0,117902,118044,1,0,1,1,118046,-4.314295607,17614,118042,270488,1,118043,1,1,1,6,1
4665,0,40419,1,1.77,118491,1,0,11146,117886,1,0,1,1,117880,-0.055252241,31577,117941,19721,1,117879,1,1,1,5,1
4693,0,74934,1,3.54,118300,1,0,117961,311441,1,0,1,3,120649,-0.047906788,16024,119984,118398,1,120647,1,1,1,5,1
4696,0,38391,1,1.77,118080,1,0,118079,118177,1,0,1,1,117880,0,65460,117878,19721,1,117879,1,1,1,3,1
4705,0,32633,1,37.17,118300,1,0,117961,240983,2,7,1,1,117908,-0.668162745,4511,119181,290919,1,117905,1,1,1,1,1
4758,0,32984,1,1.77,117962,1,0,117961,160543,1,0,1,4,118322,0,44022,122215,290919,1,118321,1,1,1,1,1
4780,0,36730,1,1.77,118007,1,0,118006,122240,1,1,1,4,117880,-0.040583727,17610,117884,19721,3,117879,1,1,1,2,1
4876,0,75215,1,1.77,118257,1,0,118256,193644,1,29,1,5,118943,-1.491671622,15484,118623,292795,1,259173,1,1,1,8,1
4884,0,33114,1,1.77,118413,2,0,117961,117906,1,3,1,1,118322,0,27619,118414,290919,1,118321,1,1,1,3,1
4885,0,91781,2,1.77,118052,1,0,117961,240983,1,0,1,1,117908,2.598782516,54618,118821,290919,1,117905,1,1,2,1,1
4975,0,14569,1,3.54,118007,1,0,118006,117897,1,0,1,1,117880,0,60084,118008,19721,1,117879,1,1,1,4,1
4985,0,38428,1,1.77,117962,1,0,117961,117906,1,2,1,1,118322,2.469621822,7370,118481,290919,1,118321,1,1,1,2,1
4987,0,28148,1,1.77,126975,1,0,126974,226262,1,33,1,2,132694,0,95479,118492,270488,1,132692,1,1,1,3,1
5004,0,21371,1,1.77,118052,1,1,117961,117906,1,0,1,1,118786,-2.528124471,4626,119972,290919,1,118784,1,1,1,2,1
5026,0,25265,1,1.77,118300,1,0,117961,118302,1,18,1,1,118296,0.367653501,16701,118458,118295,1,118293,1,1,1,39,1
5027,0,16487,1,40.71,118343,1,0,117961,117906,1,0,1,1,118322,1.217638096,4533,118700,290919,1,118321,1,1,1,1,1
5033,0,7542,1,1.77,118327,1,0,117961,117906,1,1,1,1,118322,2.119217307,85343,118933,290919,1,118321,1,3,1,1,1
5039,0,18071,1,1.77,118257,1,0,118256,280788,1,0,1,1,126685,0,58702,117945,292795,1,126684,1,1,1,14,1
5066,0,6959,1,1.77,118300,1,0,117961,126297,1,1,1,2,118687,0,36144,124816,308574,1,118685,1,1,1,3,1
5099,0,926,1,3.54,118225,1,0,117961,128018,1,0,1,1,124888,-2.386326291,15389,122870,118643,1,124886,1,1,1,1,1
5169,0,102701,1,5.31,118300,1,0,117961,117906,1,2,1,1,118322,0,4341,118957,290919,1,118321,1,1,1,1,1
5175,0,36827,1,3.54,117927,1,0,117926,281735,1,0,1,1,118570,0,48656,117920,19721,2,118568,1,1,2,3,2
5203,0,27795,1,24.78,118052,1,0,117961,206347,1,2,1,1,120315,-2.408419833,15894,120304,118424,1,120313,1,1,2,3,1
5218,0,40473,1,1.77,118327,1,0,117961,117906,1,0,1,4,118322,0,5899,120318,290919,1,118321,1,1,1,1,1
5241,0,33232,1,1.77,130600,1,0,119062,117906,1,0,1,2,117908,2.154822348,4743,120663,290919,1,117905,1,1,1,2,1
5246,0,80549,1,1.77,118300,1,0,117961,118785,1,0,1,8,118786,0,16642,121176,290919,1,118784,1,1,1,1,1
5253,0,43876,1,1.77,118080,1,0,118079,118177,1,0,1,1,117880,0,56680,117878,19721,1,117879,1,1,1,8,1
5265,0,7542,1,7.08,118052,1,0,117961,118959,1,0,1,1,120774,-2.103866003,49574,118391,118960,1,120773,1,1,1,1,1
5306,0,33053,1,1.77,118386,1,1,117961,201020,1,0,1,19,120359,0.57156311,5313,120356,118424,1,120357,1,1,1,1,1
5343,0,44723,1,5.31,119666,1,0,119665,267952,1,0,1,1,117900,1.437086451,52423,117895,19721,1,117899,1,1,1,3,1
5361,0,79005,1,1.77,118052,1,0,117961,203706,1,1,1,1,118892,0.445786909,49423,123144,118398,1,118890,1,1,1,5,1
5393,0,6976,1,3.54,118300,1,0,117961,117906,1,0,1,4,118786,-0.141731024,7676,119181,290919,1,118784,1,1,1,3,1
5415,0,114821,1,3.54,118386,1,0,117961,126485,1,57,1,1,121596,0,14798,118746,4673,1,121594,2,1,1,2,2
5425,0,278392,1,1.77,118300,1,0,117961,126423,1,2,1,1,118425,0,51124,118631,118424,1,118422,1,1,1,28,1
5433,0,20896,1,1.77,118052,1,0,117961,311441,1,1,2,2,118892,0.704521905,15951,120016,118398,1,118890,1,1,1,1,1
5465,0,1968,1,7.08,118225,1,0,117961,125666,1,0,1,1,118639,-0.299647515,4663,122298,118638,2,118636,1,1,1,4,1
5479,0,74024,1,1.77,118386,1,0,117961,120721,1,0,1,12,118261,1.138847815,18211,119214,290919,1,118259,1,1,1,1,1
5502,0,78564,1,1.77,118225,1,0,117961,233714,1,16,1,6,118399,-0.86620968,17223,120535,118398,1,118396,1,1,1,1,2
5506,0,31199,2,1.77,118052,1,0,117961,117906,1,1,1,1,118786,2.431071728,16244,120318,290919,1,118784,1,3,1,2,1
5512,0,45608,1,1.77,118225,1,0,117961,118448,1,0,1,1,118322,0.973809533,3838,119924,290919,1,118321,1,1,1,2,1
5549,0,29303,1,1.77,118076,1,0,117980,129105,1,0,1,1,118570,-0.679770107,20939,117920,19721,1,118568,1,1,1,4,1
5566,0,73494,1,1.77,118052,1,1,117961,125047,1,0,1,1,118705,-0.227533202,51345,120417,118704,1,118702,1,1,1,2,1
5571,0,20896,1,15.93,117969,1,0,117961,278014,1,0,1,1,119998,-1.022606348,6748,6725,118131,1,119997,1,1,1,3,1
5572,0,80231,1,1.77,118052,1,0,117961,118959,1,0,1,6,120774,0,49574,118391,118960,1,120773,1,1,1,3,1
5574,0,15364,1,10.62,118413,1,0,117961,117906,1,0,1,1,118786,0.246471532,33,119968,290919,1,118784,1,1,1,158,1
5575,0,83107,1,1.77,118343,1,0,117961,279443,1,9,1,1,118779,2.98529325,15784,128639,308574,1,118777,1,1,1,2264,1
5580,0,13877,2,1.77,118007,1,0,118006,117897,1,0,1,4,117880,0,25768,118008,19721,1,117879,1,1,1,8,1
5613,0,80829,1,1.77,118300,1,0,117961,117906,1,0,2,31,118786,0,4511,119181,290919,1,118784,1,1,1,5,1
5621,0,4672,1,14.16,119921,2,0,119920,302830,1,6,1,2,128231,0.129315879,13836,142145,4673,1,128230,1,2,1,34,1
5630,0,80191,1,1.77,118327,1,0,117961,130134,1,0,1,1,118454,-2.150401974,3697,118933,118453,1,118451,1,1,1,1,1
5646,0,80194,1,1.77,118327,1,0,117961,117906,1,5,1,2,118322,0.617684681,19832,123757,290919,1,118321,1,1,1,1,1
5666,0,32269,1,1.77,118213,1,0,118212,118043,1,1,2,17,118046,1.794049461,17420,119136,270488,1,118043,1,1,1,4,1
5672,0,33237,1,1.77,117903,1,0,117902,118368,1,0,1,1,118030,-1.105208323,1725,118507,117887,1,118028,1,1,1,1,1
5678,0,43295,1,3.54,118225,1,0,117961,118959,1,0,1,1,120774,1.041937379,19986,125139,118960,1,120773,1,1,1,2258,1
5692,0,36645,1,1.77,117979,1,0,117978,281735,1,0,1,6,118570,-3.175154914,62242,117941,19721,1,118568,1,1,1,1,1
5721,0,77202,1,3.54,119256,1,0,117961,126684,1,0,1,2,126685,-0.600542748,15621,120943,292795,1,126684,1,1,1,9,1
5747,0,37102,1,1.77,118386,1,0,117961,117906,1,0,1,4,118322,0,18044,118522,290919,1,118321,1,1,1,34,1
5754,0,95869,1,3.54,118052,1,0,117961,121873,1,0,1,1,118786,0,6222,122938,290919,1,118784,1,1,1,3,1
5778,0,27395,1,99.12,118052,1,0,117961,290919,1,0,1,2,118322,-1.065612601,14638,118992,290919,1,118321,1,1,1,5,1
5781,0,39938,1,17.7,118291,1,0,118290,121679,1,1,1,3,117987,0,53282,120211,19793,1,117985,1,1,1,1,1
5782,0,45054,1,1.77,118052,1,0,117961,117906,1,4,1,1,118322,-0.715282906,54618,118992,290919,1,118321,1,1,1,170,1
5803,0,20225,1,3.54,118753,1,0,118752,128130,1,0,1,1,118276,-1.739173584,2583,117945,292795,1,118274,1,1,1,1,1
5804,0,697,1,3.54,118343,1,1,117961,279443,1,1,1,3,118779,0,15784,128639,308574,1,118777,1,1,1,2,1
5822,0,35393,1,1.77,118052,1,0,117961,287351,1,0,1,2,118261,-3.559409217,7032,118992,290919,1,118259,1,1,1,199,1
5847,0,27415,1,3.54,118007,1,0,118006,117897,1,0,1,1,117880,-2.657203172,14136,118008,19721,1,117879,1,1,2,6,1
5855,0,34619,1,1.77,118291,1,0,118290,196697,1,1,1,9,118296,2.418138388,4903,118825,118295,1,118293,1,1,1,1,1
5857,0,709,1,3.54,118413,1,0,117961,207709,1,0,1,4,121596,0,3692,126229,4673,1,121594,1,1,1,1,1
5862,0,79631,1,1.77,118052,1,0,117961,311622,1,2,1,1,118525,-0.726312531,60790,118867,118331,1,118523,1,1,1,5,1
5863,0,39261,1,35.4,118991,1,0,118990,117906,1,0,1,7,117908,0.149612092,71897,118992,290919,1,117905,1,1,1,228,1
5865,0,77240,1,1.77,118257,1,0,118256,286106,1,0,1,2,118997,-1.751478915,15484,118623,292795,1,118995,1,1,1,193,1
5883,0,21750,1,1.77,118052,1,0,117961,117906,1,0,1,6,117908,3.12363345,3967,118706,290919,1,117905,1,1,1,1,1
5911,0,6496,1,3.54,118991,1,0,118990,117906,1,3,1,3,117908,0,71897,118992,290919,1,117905,1,1,1,2,1
5962,0,23095,1,1.77,118413,1,0,117961,120316,1,10,1,1,118687,0,15982,123003,308574,1,118685,1,1,1,5,1
5963,0,43044,1,1.77,117979,1,0,117978,117886,1,7,1,1,117880,0,6859,117884,19721,1,117879,1,1,1,19,1
5976,0,20896,1,1.77,117969,1,0,117961,233245,1,0,1,57,131851,0.131185948,19655,121617,121620,1,131849,1,1,1,3,1
5977,0,43016,1,1.77,118011,1,0,117916,117886,1,0,1,2,117880,0,26229,117941,19721,1,117879,1,1,1,2,1
5993,0,19809,1,3.54,118446,2,0,117961,170665,1,0,1,1,121596,0,14731,118447,4673,1,121594,1,1,1,2,1
6015,0,43914,1,3.54,118225,1,0,117961,176103,1,0,1,1,119589,0,20183,120054,118704,1,119587,1,1,1,7,1
6044,0,89180,1,1.77,118300,1,0,117961,269406,1,0,1,1,118399,0.812436109,46526,119984,118398,1,118396,2,1,1,1,1
6061,0,19961,1,3.54,118300,1,0,117961,117906,1,0,1,5,118786,0.335111464,4511,119181,290919,1,118784,1,1,1,1,1
6076,0,76872,1,1.77,118327,1,0,117961,117906,1,0,1,1,118322,0.747201257,8283,118933,290919,1,118321,1,1,1,1,1
6080,0,25815,1,12.39,118413,1,0,117961,117906,1,0,1,1,118322,-0.098261482,6047,120370,290919,1,118321,1,1,1,2,1
6081,0,6976,1,7.08,118343,1,0,117961,117906,1,0,1,1,117908,-2.567275198,14811,118344,290919,1,117905,1,1,1,1,1
6118,0,35732,1,10.62,130600,1,0,119062,117906,1,0,1,1,117908,0,4743,120663,290919,1,117905,1,1,1,1475,2
6125,0,37733,1,1.77,118080,1,0,118079,118177,1,0,1,2,117880,-3.263393528,119058,117878,19721,1,117879,1,1,1,1,1
6147,0,73074,1,1.77,118413,1,0,117961,117906,1,0,1,2,118786,0,51007,120526,290919,2,118784,2,1,1,2,1
6184,0,42018,1,3.54,118343,1,0,117961,279443,1,0,1,5,118779,4.401344329,4362,126955,308574,1,118777,1,1,1,12,1
6193,0,74683,1,5.31,118291,1,0,118290,278266,1,0,1,2,119929,4.045406866,4100,120291,118331,1,119928,1,1,1,1,1
6211,0,17291,1,3.54,119597,1,0,119596,252267,1,0,1,1,118730,-2.127372362,3634,121108,118295,1,118728,1,1,1,169,1
6213,0,80686,1,3.54,118300,1,0,117961,117906,1,0,1,1,118322,0,4341,118957,290919,1,118321,1,1,1,791,1
6223,0,43146,1,1.77,118225,1,0,117961,130134,1,1,1,16,118454,1.132105982,72209,124948,118453,1,118451,1,1,1,4,1
6229,0,23965,1,1.77,118052,1,0,117961,240983,1,1,1,1,118322,0,4084,118992,290919,1,118321,1,1,1,1,1
6234,0,973,1,1.77,118343,1,0,117961,117906,1,0,1,1,117908,-3.963382018,14811,118344,290919,1,117905,1,1,1,1,1
6239,0,77954,1,1.77,118026,1,0,91261,117906,1,0,2,1,117908,-1.90506138,7278,118202,290919,1,117905,1,1,1,3,1
6261,0,968,1,14.16,118257,1,0,118256,118806,1,2,1,2,118997,2.431677741,38902,117945,292795,1,118995,1,1,1,5,1
6280,0,92328,1,1.77,118386,1,0,117961,240983,1,1,1,7,117908,1.94619423,70062,118746,290919,1,117905,1,1,1,4,1
6288,0,78562,1,5.31,118343,1,0,117961,124577,1,3,1,2,124578,0,4952,118292,118424,1,124576,1,1,1,1,1
6300,0,19822,1,5.31,117962,1,0,117961,117906,1,2,1,1,118322,-0.175330833,19760,118352,290919,1,118321,1,1,1,128,1
6301,0,42913,1,1.77,117952,1,0,117951,117879,1,0,1,2,117880,0.179399948,54762,118008,19721,1,117879,1,1,1,1,1
6302,0,39332,1,1.77,118316,1,0,118315,292726,1,3,1,1,118279,0.025859372,28253,123089,290919,1,118278,1,1,1,4,1
6307,0,31938,1,3.54,118991,1,0,118990,305581,1,1,1,141,122954,-1.102018754,7581,215920,19793,1,122952,1,1,1,6,1
6311,0,152,1,1.77,118386,1,0,117961,118785,1,0,1,1,118786,0,71215,118404,290919,1,118784,1,1,1,1,1
6315,0,74309,1,15.93,118300,1,0,117961,235245,1,0,1,2,119851,-5.000145936,49521,118301,118638,1,119849,1,1,1,1,1
6346,0,32269,1,1.77,118327,1,0,117961,256202,1,0,1,1,118332,0,28590,120685,118331,1,307024,1,1,1,3,1
6347,0,75215,1,1.77,118257,1,0,118256,118806,1,33,1,5,118997,0,38902,117945,292795,1,118995,1,1,1,5,1
6375,0,35375,1,1.77,118463,1,0,118315,121926,1,0,1,1,118786,1.643093646,73825,119214,290919,1,118784,1,1,1,1,1
6398,0,45379,1,1.77,117962,1,0,117961,306399,1,5,1,1,118644,1.645104573,8242,119223,118643,1,118641,1,1,1,170,1
6399,0,25237,1,3.54,118300,1,0,117961,118443,1,0,2,1,118055,1.138071582,17261,118833,117887,1,118054,1,1,1,2,1
6411,0,34953,1,5.31,118386,1,0,117961,121556,1,2,1,1,118786,-4.173012966,6108,118404,290919,1,118784,1,1,1,1,1
6414,0,74346,1,1.77,118300,1,0,117961,120316,1,0,1,1,118687,-0.424865642,7545,123719,308574,1,118685,1,1,1,3,1
6418,0,44975,1,5.31,118178,1,0,118555,119114,1,445,2,4,117948,-0.245191749,58691,117945,292795,1,117946,1,1,1,1,1
6445,0,75425,1,1.77,119763,1,0,118212,263199,1,0,1,3,119851,1.098576817,25329,123173,118638,1,119849,1,1,1,10,1
6447,0,33247,1,1.77,118300,1,0,117961,117906,1,0,1,1,118322,0,4341,118957,290919,1,118321,1,1,1,4,1
6484,0,29303,1,1.77,117883,1,0,117882,117886,1,5,1,4,117880,-2.235669412,69487,117884,19721,1,117879,1,1,1,4,1
6493,0,80668,1,1.77,118386,1,0,117961,117906,1,4,1,1,118322,0.100450321,15504,123656,290919,1,118321,1,1,1,16,1
6544,0,23977,1,1.77,118300,1,0,117961,269406,1,0,2,4,118399,-0.919925245,46526,119984,118398,1,118396,1,1,1,7,1
6553,0,18071,1,15.93,118574,1,0,118573,158910,1,16,1,1,119082,3.500633339,15530,117945,292795,1,280788,1,1,1,1,1
6556,0,20283,1,1.77,117976,1,0,117975,117886,1,0,1,1,117880,-0.356947336,27493,117884,19721,1,117879,1,1,1,158,1
6589,0,26980,1,3.54,118052,1,0,117961,117906,1,1,1,1,118322,0.34872848,54618,118992,290919,1,118321,1,1,1,11,1
6591,0,42092,1,1.77,118052,1,0,117961,164160,1,0,1,2,122069,2.50091245,4713,120398,118424,1,122067,1,1,1,1,1
6593,0,997,1,1.77,118300,1,1,117961,117906,1,0,1,1,118786,2.593748052,7212,124725,290919,1,118784,1,1,1,3,1
6610,0,25984,1,3.54,118300,1,0,117961,278797,1,2,1,1,120814,0.728025916,4945,118360,118638,1,120812,1,1,1,10,1
6615,0,74554,1,77.88,117962,1,0,117961,117906,1,0,1,1,118322,0.452769377,25,122224,290919,1,118321,1,1,1,1567,1
6627,0,41440,1,1.77,118386,1,0,117961,240983,1,0,1,1,117908,0.104109121,70062,118746,290919,1,117905,1,1,1,29,1
6665,0,20221,1,1.77,118257,1,2,118256,118806,1,3,1,2,118997,0.196678965,55643,117945,292795,1,118995,1,1,1,1,1
6681,0,20292,1,3.54,117927,1,0,117926,124672,1,5,1,1,117880,0.098715926,27911,117941,19721,1,117879,1,1,1,2,1
6687,0,28293,1,1.77,118026,1,0,91261,117906,1,0,1,1,117908,-1.129480618,46704,118202,290919,2,117905,1,2,1,1,1
6722,0,77439,2,1.77,118343,1,0,117961,152298,1,4,1,1,118687,-4.048276268,27394,119142,308574,3,118685,1,1,1,42,1
6750,0,34816,1,1.77,118327,1,0,117961,240983,1,4,1,2,117908,0,4589,120383,290919,1,117905,1,1,1,1,1
6763,0,80855,1,3.54,117969,2,0,117961,129715,1,11,1,1,120649,0.370973593,21866,118816,118398,1,120647,1,1,1,1,1
6777,0,20896,1,3.54,118300,1,0,117961,166593,1,1,1,1,119851,1.780204973,21033,123749,118638,1,119849,1,1,1,1,1
6787,0,38391,1,3.54,118080,1,0,118079,118177,1,0,1,1,117880,-1.297118754,50222,117878,19721,1,117879,1,1,1,18,1
6800,0,79294,1,1.77,118300,1,0,117961,269406,1,4,1,559,118399,0,46526,119984,118398,1,118396,1,1,1,18,1
6821,0,27800,1,1.77,118386,1,0,117961,240983,1,0,1,1,117908,-2.25056121,70062,118746,290919,1,117905,1,1,1,1,1
6829,0,80936,2,1.77,118300,1,0,117961,118785,1,1,1,1,118786,3.313765582,33266,124725,290919,1,118784,1,1,1,1,1
6841,0,74648,1,1.77,118213,1,0,118212,124426,1,0,1,1,130607,0.577633727,76838,145774,118474,1,130606,1,1,1,31,1
6871,0,73493,1,3.54,118052,1,0,117961,125047,1,0,1,1,118705,1.057035622,51345,120417,118704,1,118702,1,1,1,10,1
6873,0,6976,1,5.31,118052,1,0,117961,117906,1,1,1,1,118786,0,4626,119972,290919,1,118784,1,1,1,107,1
6882,0,43449,1,1.77,118343,1,0,117961,117906,1,0,1,2,117908,0,2942,119195,290919,1,117905,1,1,1,7,1
6894,0,44860,1,1.77,118041,1,0,117902,174194,1,2,1,3,119779,-1.312101541,22854,131461,19721,1,119778,1,1,1,7,1
6923,0,79887,1,1.77,118316,1,0,118315,292726,1,0,1,1,118279,0.940087713,28253,123089,290919,1,118278,1,1,1,1,1
6932,0,25992,1,104.43,118052,1,0,117961,206347,1,13,1,1,120315,1.495080266,15894,120304,118424,1,120313,1,1,1,1,1
6936,0,18912,1,1.77,117930,1,0,117929,124314,1,0,1,83,120135,0.240988231,22362,117920,120134,1,120132,1,1,1,1,1
6968,0,42443,1,17.7,118386,1,0,117961,117906,1,0,1,1,117908,0,2612,123901,290919,1,117905,1,1,1,2,1
6993,0,7542,1,3.54,118052,1,0,117961,117906,1,0,1,1,118322,1.95331427,4084,118992,290919,1,118321,1,1,1,2,1
7008,0,43875,1,1.77,118080,1,0,118079,117913,1,1,1,2,117888,0.088112929,50222,117878,117887,1,117885,1,1,1,3,1
7034,0,40201,1,1.77,118343,1,0,117961,117906,1,0,1,3,118322,-3.209789199,25276,121747,290919,1,118321,1,1,1,2,1
7068,0,80724,1,1.77,118052,1,0,117961,117906,1,5,1,1,118786,0,14638,118992,290919,1,118784,1,1,1,41,1
7073,0,77976,1,1.77,121013,1,0,120864,269406,1,3,1,1,118399,-1.007216756,3811,118395,118398,1,118396,1,1,1,1,1
7092,0,36102,1,1.77,117919,1,0,117918,125937,1,0,1,1,118570,0,50814,117920,19721,1,118568,2,1,1,5,1
7099,0,81273,1,10.62,118300,1,0,117961,269406,1,0,1,2,118399,0,46526,119984,118398,1,118396,1,1,1,4,1
7105,0,278392,1,5.31,118300,1,0,117961,223125,1,0,1,1,118730,-0.343213592,4088,118458,118295,1,118728,1,1,1,1,1
7122,0,22422,1,1.77,118386,1,0,117961,240983,1,0,1,1,117908,3.555163472,70062,118746,290919,1,117905,1,1,1,68,1
7130,0,34432,1,10.62,118052,1,1,117961,117906,1,0,1,8,118786,0,4626,119972,290919,1,118784,1,1,1,6,1
7150,0,38961,1,3.54,118300,1,0,117961,117906,1,0,1,4,118322,0.064980745,15779,19772,290919,1,118321,1,1,1,4,1
